STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,C_FSCS,GEOCODE,STARTDAT,ENDDATE,POPU_UND,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,OTHPAID,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,OTHMATEX,TOTEXPCO,OTHOPEXP,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,OCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,EC_ST,ELECCOLL,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,ELMATCIR,PHYSCIR,ELINFO,ELCONT,TOTCOLL,LOANTO,LOANFM,TOTPRO,KIDPRO,YAPRO,TOTATTEN,KIDATTEN,YAATTEN,GPTERMS,PITUSR,WIFISESS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,CNTYPOP,LOCALE_ADD
PA,PA0200,913380573,RICHLAND COMMUNITY LIBRARY,111 EAST MAIN STREET,RICHLAND,17087,LEBANON,Y,OTH,01/01/2019,12/31/2019,5406,1,0,0,0,0.88,1.85,2.73,8824,10925,0,27202,46951,97719,0,97719,19383,1020,4386,24789,40337,162845,0,0,0,0,0,0,15282,3196,634,544,1479,2684,4,108,112,44,2326,25200,2450,3658,28605,7847,630,27975,326,956,28931,23,195,283,205,15,2684,2166,48,6,597,5466,4625,2019,2,2,0,0,0,141793,23
PA,PA0201,914060245,BETHEL TULPEHOCKEN PUBLIC LIBRARY,8601 LANCASTER AVE,BETHEL,19507,BERKS,Y,OTH,01/01/2019,12/31/2019,7379,1,0,0,0,0.75,2.5,3.25,67521,45590,0,31566,144677,104152,0,104152,9355,0,10868,20223,27692,152067,0,0,0,0,0,25680,19774,9637,2116,1140,5612,88,5,108,113,54,2444,32800,8294,2236,106566,59341,2655,103911,35503,38158,142069,14456,19843,237,155,35,5312,4198,388,6,3632,1412,9687,2019,2,1,0,0,0,421164,41
PA,PA0202,914060273,BOONE AREA LIBRARY,129 N. MILL ST.,BIRDSBORO,19508,BERKS,Y,OTH,01/01/2019,12/31/2019,21229,1,0,0,0,0,4.18,4.18,91968,49964,0,34930,176862,83813,8629,92442,13245,0,5807,19052,57357,168851,0,0,0,0,0,0,22750,9637,2559,1140,6613,88,5,108,113,67,2264,32330,780,2821,61249,19840,3350,57899,35690,39040,96939,11654,12383,347,210,30,4359,3415,93,15,3758,2669,16552,2019,2,1,0,0,0,421164,22
PA,PA0203,914060365,VILLAGE LIBRARY OF MORGANTOWN,207 N. WALNUT STREET,MORGANTOWN,19543,BERKS,Y,OTH,01/01/2019,12/31/2019,11282,1,0,0,0,0,2.75,2.75,50417,46816,0,43498,140731,84180,8296,92476,11604,0,4107,15711,28354,136541,0,0,0,0,0,0,23753,9637,1417,1140,5397,88,5,108,113,37,2260,50418,468,2332,57010,24809,3476,53534,35517,38993,92527,1169,1471,314,167,0,3274,2807,0,8,6520,1049,13249,2019,2,1,0,0,0,421164,31
PA,PA0204,914060693,HAMBURG PUBLIC LIBRARY,35 NORTH 3RD ST,HAMBURG,19526,BERKS,Y,OTH,01/01/2019,12/31/2019,15876,1,0,0,0.9,0.9,0.68,1.58,76586,48332,0,51630,176548,-9,-9,-9,20236,0,8300,28536,-9,198729,0,0,0,0,0,1019,13836,9637,1760,1140,2425,88,5,108,113,44,2476,36090,1352,2532,54659,19636,2962,51697,36362,39324,91021,9174,13691,133,69,19,2094,1405,87,12,6002,1529,14312,2019,2,1,0,0,0,421164,21
PA,PA0205,914061442,READING PUBLIC LIBRARY,100 S. 5TH STREET,READING,19602,BERKS,Y,CI1,01/01/2019,12/31/2019,126225,1,3,0,12.3,15,38.23,53.23,2494317,773982,0,599253,3867552,2389445,578569,2968014,125100,150968,35787,311855,1015434,4295303,0,0,0,0,0,0,201481,22295,12772,6811,30793,2386,8,108,116,223,7187,248358,36010,18307,220659,53932,22016,198643,50075,72091,270734,87646,32904,2808,1675,532,45372,35790,3576,80,80205,21991,253397,2019,2,1,0,0,0,421164,13
PA,PA0207,914061533,ROBESONIA COMMUNITY LIBRARY,75-A SOUTH BROOKE ST,ROBESONIA,19551,BERKS,Y,OTH,01/01/2019,12/31/2019,4994,1,0,0,0,0.75,2.65,3.4,33701,44825,0,32860,111386,72772,2411,75183,10125,0,5230,15355,15365,105903,0,0,0,0,0,0,16770,9637,1171,1140,3126,88,5,108,113,40,2463,29427,1794,1263,33860,13444,1410,32450,36018,37428,69878,8735,6753,170,130,18,3191,2659,110,5,2122,486,6549,2019,2,1,0,0,0,421164,21
PA,PA0208,914061683,SINKING SPRING PUBLIC LIBRARY,3940 PENN AVE,SINKING SPRING,19608,BERKS,Y,OTH,01/01/2019,12/31/2019,4004,1,0,0,1.63,1.63,0.38,2.01,62457,44521,0,85471,192449,137006,11344,148350,27317,0,9704,37021,11477,196848,0,0,0,0,0,0,18114,12658,911,5671,4333,1193,8,108,116,56,2600,49314,4446,2688,75944,26315,2769,73175,35902,38671,111846,13071,16871,237,189,4,2668,2383,36,4,3055,2588,20628,2019,2,1,0,0,0,421164,21
PA,PA0209,914061833,MUHLENBERG COMMUNITY LIBRARY,3612 KUTZTOWN RD,LAURELDALE,19605,BERKS,Y,OTH,01/01/2019,12/31/2019,27264,1,0,0,1,1,4.53,5.53,129061,51798,0,73688,254547,143868,15769,159637,17948,296,11050,29294,58392,247323,0,0,0,50000,50000,53107,28515,9637,1874,1140,3392,88,5,108,113,60,2464,62832,5174,4079,63095,16799,3711,59384,36955,40666,100050,9597,16071,579,348,144,9986,6446,1850,21,11097,4270,30499,2019,2,1,0,0,0,421164,21
PA,PA0210,914062073,WERNERSVILLE PUBLIC LIBRARY,100 NORTH REBER STREET,WERNERSVILLE,19565,BERKS,Y,OTH,01/01/2019,12/31/2019,15264,1,0,0,1,1,3.03,4.03,92974,48061,0,49915,190950,112103,8772,120875,19755,3534,8147,31436,27468,179779,0,0,0,0,0,1395,19075,9930,1186,1739,3956,264,6,108,114,51,2510,28558,4810,2212,51227,18133,3204,48023,36763,39967,87990,10770,9441,517,369,70,8489,6981,393,8,3481,2065,12824,2019,2,1,0,0,0,421164,21
PA,PA0211,914060001,SPRING TOWNSHIP LIBRARY,78-C COMMERCE DRIVE,WYOMISSING,19610,BERKS,Y,OTH,01/01/2019,12/31/2019,27093,1,1,0,0.45,2.2,6,8.2,257542,95007,6205,57630,416384,217216,31065,248281,39594,0,9724,49318,139064,436663,0,0,0,0,0,0,29632,9637,2232,1140,7442,88,4,108,112,62,5814,102416,2938,5208,125706,50866,7473,118233,37558,45031,163264,16315,31275,835,522,71,13105,10484,480,33,14864,5619,39833,2019,2,1,0,0,0,421164,21
PA,PA0213,914062223,WYOMISSING PUBLIC LIBRARY,9 READING BLVD,WYOMISSING,19610,BERKS,Y,OTH,01/01/2019,12/31/2019,10451,1,0,0,2,3,3.05,6.05,177083,36864,0,118627,332574,217840,18772,236612,27311,16320,6852,50483,82391,369486,0,0,0,0,0,0,30487,655,1935,702,3088,6112,0,108,108,51,2926,59164,2392,12259,72832,36085,5204,67628,2317,7521,75149,66,239,502,253,48,10573,7809,263,6,4953,3418,36967,2019,2,2,0,0,0,421164,21
PA,PA0214,915210033,CLEVE J. FREDRICKSEN LIBRARY,100 NORTH 19TH STREET,CAMP HILL,17011,CUMBERLAND,Y,OTH,01/01/2019,12/31/2019,81686,1,1,0,5.03,5.38,18.6,23.98,831390,201173,0,482424,1514987,841823,149120,990943,133985,0,39362,173347,521169,1685459,0,0,0,153320,153320,585283,104874,13347,8039,7221,20731,1942,9,108,117,121,5531,282783,12834,31535,683432,258077,61897,621535,0,61897,683432,86199,93918,2726,1594,131,41807,23566,2079,21,30051,28906,239527,2019,2,2,0,0,0,253370,21
PA,PA0215,915210063,BOSLER FREE LIBRARY,158 WEST HIGH ST,CARLISLE,17013,CUMBERLAND,Y,OTH,01/01/2019,12/31/2019,53275,1,0,0,8.83,9.78,29.15,38.93,1868338,488864,0,728940,3086142,1489132,242672,1731804,96298,173037,25373,294708,980421,3006933,0,0,0,0,0,12539,72108,26694,3780,14442,9761,3524,9,108,117,744,3289,216618,67752,26431,405888,139114,45454,360434,368583,414037,774471,50417,71818,1057,612,17,16226,11772,88,55,32508,23877,619920,2019,2,2,0,0,0,253370,13
PA,PA0216,915210363,JOSEPH T. SIMPSON PUBLIC LIBRARY,16 N WALNUT ST,MECHANICSBURG,17055,CUMBERLAND,Y,OTH,01/01/2019,12/31/2019,48044,1,0,0,2.83,3.78,15.63,19.41,609413,139473,0,310128,1059014,531041,89818,620859,88127,8000,24217,120344,244613,985816,0,0,0,374,374,42140,76942,13347,4372,7221,15452,3178,9,108,117,103,2977,213459,16440,26520,524772,197091,52325,472447,0,52325,524772,59944,75270,3485,3119,79,60207,53737,1117,10,21980,12810,173986,2019,2,2,0,0,0,253370,21
PA,PA0217,915210453,AMELIA S GIVIN LIBRARY,114 NORTH BALTIMORE AVE,MT HOLLY SPRINGS,17065,CUMBERLAND,Y,OTH,01/01/2019,12/31/2019,11962,1,0,0,0.88,0.88,5.25,6.13,202270,49264,0,120487,372021,208161,42925,251086,31751,0,7308,39059,82837,372982,0,0,0,0,0,0,25048,13347,1358,7221,2805,2936,9,108,117,66,2704,75593,4194,4638,116926,57794,9367,107559,0,9367,116926,22985,20962,613,536,31,17966,16137,461,4,3715,1620,30157,2019,2,2,0,0,0,253370,31
PA,PA0218,915210483,NEW CUMBERLAND PUBLIC LIBRARY,1 BENJAMIN PLAZA,NEW CUMBERLAND,17070,CUMBERLAND,Y,OTH,01/01/2019,12/31/2019,7270,1,0,0,1.75,1.75,6.05,7.8,295504,64347,0,176368,536219,259947,104696,364643,43357,0,16239,59596,91575,515814,0,0,0,0,0,0,47296,13347,4266,7221,11568,2421,9,108,117,62,2701,133364,15815,9610,191947,84847,15455,176492,0,15455,191947,44957,26841,618,430,60,14203,11631,686,9,10440,4148,47157,2019,2,2,0,0,0,253370,21
PA,PA0219,915210543,JOHN GRAHAM PUBLIC LIBRARY,9 PARSONAGE ST,NEWVILLE,17241,CUMBERLAND,Y,OTH,01/01/2019,12/31/2019,11412,1,0,0,0,1.33,2.1,3.43,139525,34046,0,16984,190555,88282,11604,99886,19641,0,2859,22500,49288,171674,8800,0,0,32322,41122,0,29781,13347,621,7221,1992,2801,9,108,117,70,2652,35373,6229,3061,68048,34929,4241,63807,0,4241,68048,22412,17515,218,132,21,5385,3971,89,5,1568,1131,15866,2019,2,2,0,0,0,253370,42
PA,PA0220,915210663,SHIPPENSBURG PUBLIC LIBRARY,73 W KING ST,SHIPPENSBURG,17257,CUMBERLAND,Y,OTH,01/01/2019,12/31/2019,30852,1,0,0,1.88,1.88,8.75,10.63,392815,80870,0,260957,734642,333527,55782,389309,58628,0,17669,76297,239064,704670,0,0,0,136237,136237,111445,49332,13347,2001,0,3848,14574,9,108,117,75,2901,85568,3636,8556,196579,97510,16796,179783,0,16796,196579,65600,34671,1119,850,64,17361,15388,489,15,10485,8057,46627,2019,2,2,0,0,0,253370,31
PA,PA0221,915220125,HERSHEY PUBLIC LIBRARY,701 COCOA AVE.,HERSHEY,17033,DAUPHIN,Y,OTH,01/01/2019,12/31/2019,24656,1,0,0,5.63,5.63,13.13,18.76,1255191,67830,0,150000,1473021,660968,195468,856436,81936,20398,14060,116394,108231,1081061,0,0,0,100000,100000,100000,112117,36527,5306,11631,7066,6124,222,108,330,251,3027,162876,5123,34427,283035,110565,35062,247973,12618,47680,295653,1586,1249,725,290,88,13711,8225,931,26,16396,21146,116041,2019,2,1,0,0,0,278299,21
PA,PA0222,915220302,DAUPHIN COUNTY LIBRARY SYSTEM,101 WALNUT ST.,HARRISBURG,17101,DAUPHIN,Y,CO2,01/01/2019,12/31/2019,234299,0,8,0,17.73,22.2,76.73,98.93,4700956,1395577,0,611017,6707550,3709596,792021,4501617,337905,439039,120363,897307,1597686,6996610,0,0,0,0,0,2004908,245930,38857,32672,37889,21148,5487,18,108,126,132,17434,715283,137748,151872,1217168,463063,175539,1041629,387577,563116,1604745,9749,7827,1786,1377,98,39198,35975,586,159,108554,215000,485686,2019,2,2,0,0,0,278299,13
PA,PA0223,915220633,MIDDLETOWN PUBLIC LIBRARY,20 NORTH CATHERINE ST,MIDDLETOWN,17057,DAUPHIN,Y,OTH,01/01/2019,12/31/2019,8893,1,0,0,1,2.1,3,5.1,50000,30550,0,76634,157184,110588,0,110588,17699,11627,4621,33947,51469,196004,0,0,0,0,0,0,26432,21524,1233,11631,1829,5200,8,108,116,43,2340,37477,1634,11865,40245,9816,5091,35154,2769,7860,43014,1137,1598,413,230,14,7751,3938,58,8,4202,5658,39949,2019,2,2,0,0,0,278299,21
PA,PA0224,915500423,MARYSVILLE RYE LIB ASSOCIATION,198 OVERCREST ROAD,MARYSVILLE,17053,PERRY,Y,OTH,01/01/2019,12/31/2019,4893,1,0,0,0,0.93,0.28,1.21,8023,7976,0,61844,77843,-9,-9,-9,7929,0,140,8069,-9,90529,0,0,0,0,0,0,14664,21524,279,11631,1089,2430,2,108,110,36,1872,10803,663,2034,7104,2438,1659,5445,16,1675,7120,170,502,379,169,105,2117,997,913,10,5113,816,11059,2019,2,2,0,0,0,46272,21
PA,PA0225,916190123,MCBRIDE MEMORIAL LIBRARY,500 MARKET STREET,BERWICK,18603,COLUMBIA,Y,OTH,01/01/2019,12/31/2019,14140,1,0,0,0.88,1.75,5.3,7.05,20795,43906,0,252005,316706,199953,19628,219581,26138,436,5476,32050,106536,358167,0,0,0,0,0,17373,33512,9970,927,4198,7449,5005,0,108,108,58,2628,93331,3982,6783,75988,17122,5081,70907,1809,6890,77797,306,273,564,345,61,10612,5503,537,25,18099,33600,42103,2019,2,2,0,0,0,64964,13
PA,PA0226,916190153,BLOOMSBURG PUBLIC LIBRARY,225 MARKET ST,BLOOMSBURG,17815,COLUMBIA,Y,OTH,01/01/2019,12/31/2019,22196,1,0,0,1.88,3.75,6.43,10.18,30285,57746,8983,247265,344279,155993,42379,198372,28843,2162,3550,34555,82286,315213,0,0,0,0,0,0,41411,9533,1954,4922,2911,6509,3,108,111,75,2756,71250,3025,5900,92116,35811,10830,81286,4892,15722,97008,10,238,356,203,10,8174,4270,115,5,5709,4450,40440,2019,2,2,0,0,0,64964,13
PA,PA0227,916190485,COLUMBIA COUNTY TRAVELING LIBRARY AUTHORITY,"702 SAWMILL ROAD, SUITE 101",BLOOMSBURG,17815,COLUMBIA,Y,OTH,01/01/2019,12/31/2019,30129,1,0,1,1,1,1.6,2.6,70052,21919,0,55925,147896,75012,8329,83341,21746,0,2143,23889,37004,144234,0,0,0,6815,6815,35060,28935,8978,1063,4922,949,14233,0,108,108,10,2976,31500,3500,2469,47348,29734,1160,46188,348,1508,47696,46,286,260,259,1,6155,6135,20,1,90,100,21162,2019,2,2,0,0,0,64964,23
PA,PA0228,916470093,THOMAS BEAVER FREE LIBRARY,317 FERRY STREET,DANVILLE,17821,MONTOUR,Y,CO2,01/01/2019,12/31/2019,21301,1,0,0,1,1,4.68,5.68,3300,56293,0,590939,650532,132578,12021,144599,25732,931,0,26663,95689,266951,0,0,0,0,0,7500,33987,8978,1033,4922,2278,158,1,108,109,80,2106,26865,226,4949,41420,13540,6726,34694,2,6728,41422,118,305,578,327,5,11468,9546,16,20,2367,0,32312,2019,2,2,0,0,7,18230,23
PA,PA0229,916490423,MONTGOMERY HOUSE WARRIOR RUN AREA PUBLIC LIBR,20 CHURCH ST,MCEWENSVILLE,17749,NORTHUMBERLAND,Y,OTH,01/01/2019,12/31/2019,9730,1,0,0,1,1,1.95,2.95,23900,14297,0,102658,140855,90036,0,90036,15210,3433,0,18643,45010,153689,0,0,0,0,0,0,18214,9648,556,3822,1840,5690,0,108,108,30,2300,12397,1248,3289,17164,6219,2165,14999,181,2346,17345,217,174,407,152,33,5258,3195,1118,5,656,305,-1,2019,2,2,0,0,0,90843,41
PA,PA0230,916490453,MILTON PUBLIC LIBRARY,541 BROADWAY ST,MILTON,17847,NORTHUMBERLAND,Y,OTH,01/01/2019,12/31/2019,12132,1,0,0,0,1,2.33,3.33,53599,21091,0,167026,241716,88265,12416,100681,17500,2225,2284,22009,143740,266430,0,0,0,0,0,0,16364,9648,330,3822,1399,2978,4,108,112,52,2340,23263,67,6650,36914,11368,3392,33522,9807,13199,46721,2,145,332,265,10,2999,2615,32,19,2920,0,6144,2019,2,2,0,0,0,90843,32
PA,PA0231,916490483,MOUNT CARMEL PUBLIC LIBRARY,30 SOUTH OAK ST,MOUNT CARMEL,17851,NORTHUMBERLAND,Y,OTH,01/01/2019,12/31/2019,12565,1,0,0,0,0.95,2.25,3.2,9105,36535,0,72021,117661,43176,12681,55857,7021,100,741,7862,29944,93663,0,0,0,0,0,1710,56892,1718,932,169,1449,3084,0,108,108,55,1924,49728,13445,9469,56966,13396,34,56932,0,34,56966,0,0,74,31,3,760,545,40,6,3370,0,-1,2019,2,2,0,0,0,90843,32
PA,PA0232,916490543,PRIESTLEY FORSYTH MEM LIBRARY,100 KING ST,NORTHUMBERLAND,17857,NORTHUMBERLAND,Y,OTH,01/01/2019,12/31/2019,7482,1,0,0,0,2,1.68,3.68,7500,28181,0,257714,293395,131682,13582,145264,20655,2751,3846,27252,74191,246707,0,0,0,0,0,0,23924,8978,356,4922,2416,2491,3,108,111,43,2424,32228,2350,6422,29445,6726,3525,25920,0,3525,29445,146,20,374,287,57,6527,6022,409,24,2441,1200,-1,2019,2,2,0,0,0,90843,32
PA,PA0233,916490605,RALPHO TOWNSHIP PUBLIC LIBRARY,206 S. MARKET ST. SUITE 6,ELYSBURG,17824,NORTHUMBERLAND,Y,OTH,01/01/2019,12/31/2019,4317,1,0,0,0,0.75,0.3,1.05,14487,6839,0,18193,39519,-9,-9,-9,4840,1473,0,6313,-9,53764,0,0,0,0,0,8268,10533,1693,271,168,426,1548,1,108,109,10,1560,2500,1500,193,4919,1446,362,4557,7,369,4926,35,194,10,7,0,845,90,0,5,1300,75,-1,2019,2,2,0,0,0,90843,42
PA,PA0234,916490722,SHAMOKIN & COAL TWP PUB LIB,210 EAST INDEPENDENCE ST,SHAMOKIN,17872,NORTHUMBERLAND,Y,OTH,01/01/2019,12/31/2019,20892,1,0,0,0.88,0.88,3,3.88,24600,36735,11038,131110,203483,103356,13248,116604,8062,100,1588,9750,45791,172145,0,0,0,0,0,0,52166,1718,1096,169,2386,6127,1,108,109,34,2152,81214,16533,2818,26487,5518,196,26291,1492,1688,27979,57,59,276,106,19,2919,1472,161,8,6830,2412,2234,2019,2,2,0,0,0,90843,32
PA,PA0235,916490812,DEGENSTEIN COMMUNITY LIBRARY,40 SOUTH FIFTH STREET,SUNBURY,17801,NORTHUMBERLAND,Y,OTH,01/01/2019,12/31/2019,18250,1,0,0,0.95,0.95,4.93,5.88,17803,52061,0,250379,320243,221293,9600,230893,25846,1208,7668,34722,100137,365752,0,0,0,0,0,0,61204,9648,1489,3822,4383,5352,0,108,108,57,2342,54692,3040,6249,63569,16068,5313,58256,432,5745,64001,58,202,520,269,56,10574,7979,304,10,4420,2959,34475,2019,2,2,0,0,0,90843,32
PA,PA0237,916550035,"SNYDER COUNTY LIBRARIES, INC.",1 NORTH HIGH ST,SELINSGROVE,17870,SNYDER,Y,CO1,01/01/2019,12/31/2019,39665,1,3,0,1,1,9.53,10.53,132498,107262,40670,189023,469453,287824,73865,361689,26415,726,10378,37519,164214,563422,0,0,0,1100,1100,5453,55361,8107,3197,4330,6969,2624,3,108,111,128,6240,56431,5201,19458,71092,23725,11170,59922,337,11507,71429,134,138,552,332,7,6601,4452,102,33,8403,22867,41588,2019,2,2,0,0,0,40372,32
PA,PA0238,916600243,PUBLIC LIBRARY FOR UNION CO,255 REITZ BLVD,LEWISBURG,17837,UNION,Y,OTH,01/01/2019,12/31/2019,39550,1,0,0,2.5,3.38,11.55,14.93,242805,182814,0,219839,645458,415175,100794,515969,52562,13887,12579,79028,221513,816510,0,0,0,0,0,0,63082,10307,3442,6577,6674,2616,9,108,117,74,2886,132767,1505,10434,219822,99152,20099,199723,10524,30623,230346,3346,4435,1561,423,64,10889,8616,265,12,10020,32340,56284,2019,2,2,0,0,0,44923,32
PA,PA0239,916600303,JANE & ANNETTE HERR MEMORIAL LIBRARY,500 MARKET STREET,MIFFLINBURG,17844,UNION,Y,OTH,01/01/2019,12/31/2019,3537,1,0,0,0,0.5,3.53,4.03,61353,26881,0,44279,132513,74178,7430,81608,12025,0,1315,13340,47101,142049,0,0,0,0,0,0,17892,7814,880,3311,2155,1269,0,108,108,47,2092,23747,1222,3493,47745,24719,2204,45541,0,2204,47745,289,373,983,475,128,8320,4316,1320,11,3491,22752,-1,2019,2,2,0,0,0,44923,32
PA,PA0240,917080153,SPALDING MEMORIAL LIBRARY,724 S MAIN ST,ATHENS,18810,BRADFORD,Y,OTH,01/01/2019,12/31/2019,8610,1,0,0,1.75,2.63,1.28,3.91,26472,26854,0,195130,248456,127112,11527,138639,24401,0,3416,27817,55631,222087,0,0,0,0,0,190598,25922,8978,962,4922,994,5034,3,108,111,46,2310,37109,1145,4617,40096,17463,2261,37835,898,3159,40994,637,874,626,397,59,10616,8098,542,10,4188,4368,27052,2019,2,2,0,0,0,60323,32
PA,PA0241,917080305,GREEN FREE LIBRARY CANTON,38 N. CENTER STREET,CANTON,17724,BRADFORD,Y,SD2,01/01/2019,12/31/2019,6118,1,0,0,0,1,0.25,1.25,0,14212,0,28744,42956,-9,-9,-9,18395,0,337,18732,-9,49815,0,0,0,0,0,5695,10552,8978,192,4922,1153,3039,4,108,112,15,2704,12557,2230,1900,14125,8824,1301,12824,464,1765,14589,197,141,178,117,0,2645,1989,0,3,1611,8244,8515,2019,2,2,0,0,0,60323,42
PA,PA0242,917080543,MONROETON PUBLIC LIBRARY,149 DALPIAZ DR,MONROETON,18832,BRADFORD,Y,OTH,01/01/2019,12/31/2019,1802,1,0,0,0,0.88,0.18,1.06,10500,13455,0,16306,40261,-9,-9,-9,5121,90,349,5560,-9,35854,0,0,0,0,0,0,6613,8978,67,4922,456,237,4,108,112,17,1685,4984,1529,354,7410,4235,385,7025,34,419,7444,233,203,55,38,4,823,521,27,4,218,1139,11017,2019,2,2,0,0,0,60323,32
PA,PA0244,917080843,SAYRE PUBLIC LIBRARY,122 SOUTH ELMER AVE,SAYRE,18840,BRADFORD,Y,OTH,01/01/2019,12/31/2019,5582,1,0,0,0,0.88,2.05,2.93,30000,17519,0,59691,107210,80329,6145,86474,11220,0,1384,12604,37324,136402,0,0,0,0,0,0,18346,8978,496,4922,585,2773,6,108,114,327,2201,21200,12000,9560,22288,5964,3450,18838,550,4000,22838,347,479,291,117,17,3672,2461,76,12,3365,10500,11210,2019,2,2,0,0,0,60323,32
PA,PA0245,917081143,TOWANDA PUBLIC LIBRARY,104 MAIN ST,TOWANDA,18848,BRADFORD,Y,OTH,01/01/2019,12/31/2019,10966,1,0,0,0,1.58,1.85,3.43,17000,17294,0,85562,119856,62632,22774,85406,10651,499,1078,12228,36564,134198,0,0,0,0,0,0,21347,8229,1572,3514,1472,2692,3,108,111,62,2444,23404,1986,4214,26715,8984,2959,23756,12249,15208,38964,462,481,260,160,50,2555,2070,91,12,3137,1475,10471,2019,2,2,0,0,0,60323,32
PA,PA0246,917089106,BRADFORD COUNTY LIBRARY,16093 ROUTE 6,TROY,16947,BRADFORD,Y,CO2,01/01/2019,12/31/2019,23614,1,0,1,2.78,2.78,5.8,8.58,338397,88145,0,56495,483037,210390,109479,319869,22147,0,10757,32904,61189,413962,0,0,0,0,0,252788,36294,8978,625,4922,1847,6926,3,108,111,125,4556,21450,1209,1732,46041,8073,2909,43132,5172,8081,51213,1152,1041,146,99,0,3254,1821,0,9,2395,417,19252,2019,2,2,0,0,0,60323,42
PA,PA0247,917081295,MATHER MEMORIAL LIBRARY,23866 ROUTE 220,ULSTER,18850,BRADFORD,Y,OTH,01/01/2019,12/31/2019,2682,1,0,0,0,0.88,0.48,1.36,14497,15101,0,17298,46896,-9,-9,-9,5490,0,256,5746,-9,46603,0,0,0,0,0,0,12061,8978,176,4922,709,963,4,108,112,22,1736,6617,260,641,10187,2869,400,9787,1506,1906,11693,311,110,41,41,0,195,195,0,9,1057,1862,14689,2019,2,2,0,0,0,60323,42
PA,PA0248,917081505,WYALUSING PUBLIC LIBRARY,115 CHURCH STREET,WYALUSING,18853,BRADFORD,Y,OTH,01/01/2019,12/31/2019,1836,1,0,0,0,0.88,0.88,1.76,5706,15890,0,65421,87017,-9,-9,-9,11763,0,0,11763,-9,70424,0,0,0,0,0,15727,8781,8978,809,4922,811,241,3,108,111,21,2236,29640,12321,2151,20594,6140,2485,18109,439,2924,21033,208,978,264,115,72,1488,951,76,8,2616,947000,17071,2019,2,2,0,0,0,60323,42
PA,PA0249,917410483,HUGHESVILLE AREA PUBLIC LIBRARY,146 SOUTH 5TH STREET,HUGHESVILLE,17737,LYCOMING,Y,OTH,01/01/2019,12/31/2019,5708,1,0,0,0,0,2.8,2.8,57183,20215,0,35615,113013,62047,5539,67586,12388,0,3677,16065,50250,133901,0,0,0,0,0,0,25556,9862,672,4726,1977,2835,3,108,111,56,2340,23400,496,3127,30585,11646,3268,27317,47,3315,30632,53,61,273,251,8,2395,1964,73,10,2493,12457,22495,2019,2,2,0,0,0,113299,31
PA,PA0250,917410543,JERSEY SHORE PUBLIC LIBRARY,110 OLIVER STREET,JERSEY SHORE,17740,LYCOMING,Y,OTH,01/01/2019,12/31/2019,5956,1,0,0,1,1,2.65,3.65,80951,21013,0,86677,188641,110000,1539,111539,9850,2361,6196,18407,47591,177537,0,0,0,0,0,0,18774,8978,1296,4922,2847,2958,3,108,111,13,2912,30107,2152,4685,70629,13807,3253,67376,197,3450,70826,43,350,82,60,13,705,636,44,8,4807,14297,21575,2019,2,2,0,0,0,113299,31
PA,PA0251,917410695,JAMES V BROWN LIBRARY,19 EAST 4TH ST,WILLIAMSPORT,17701,LYCOMING,Y,OTH,01/01/2019,12/31/2019,84622,1,0,2,6.13,6.13,26.03,32.16,981882,874551,7500,567392,2431325,1248203,256696,1504899,112190,88523,46914,247627,474206,2226732,0,0,0,0,0,66710,113969,381920,7562,402598,16764,2012,0,108,108,125,5320,141832,10220,33015,375787,204451,39994,335793,292,40286,376079,400,1500,1043,712,66,14933,11344,477,24,57412,17631,155690,2019,2,2,0,0,0,113299,13
PA,PA0252,917410873,MONTGOMERY AREA PUBLIC LIBRARY,1 SOUTH MAIN STREET,MONTGOMERY,17752,LYCOMING,Y,OTH,01/01/2019,12/31/2019,5282,1,0,0,0.88,0.88,0.5,1.38,62319,18850,0,13927,95096,-9,-9,-9,8761,875,0,9636,-9,66176,0,0,0,0,0,10930,13821,1231,399,455,1841,2623,0,108,108,14,2340,13599,5000,2037,25635,8855,1231,24404,776,2007,26411,19,4,163,124,23,796,493,4,4,1069,7985,21351,2019,2,2,0,0,0,113299,31
PA,PA0253,917410963,MUNCY PUBLIC LIBRARY,108 SOUTH MAIN ST,MUNCY,17756,LYCOMING,Y,OTH,01/01/2019,12/31/2019,7033,1,0,0,0,0,2.3,2.3,64717,24466,0,37874,127057,61125,11256,72381,11443,0,2116,13559,26897,112837,0,0,0,0,0,81567,24002,9862,924,4726,1233,2342,0,108,108,20,2340,21537,2808,3534,28781,11700,3362,25419,35,3397,28816,48,283,185,151,0,2679,1715,0,6,1611,4619,25868,2019,2,2,0,0,0,113299,31
