STABR,FSCSKEY,LIBID,LIBNAME,ADDRESS,CITY,ZIP,CNTY,C_FSCS,GEOCODE,STARTDAT,ENDDATE,POPU_UND,CENTLIB,BRANLIB,BKMOB,MASTER,LIBRARIA,OTHPAID,TOTSTAFF,LOCGVT,STGVT,FEDGVT,OTHINCM,TOTINCM,SALARIES,BENEFIT,STAFFEXP,PRMATEXP,ELMATEXP,OTHMATEX,TOTEXPCO,OTHOPEXP,TOTOPEXP,LCAP_REV,SCAP_REV,FCAP_REV,OCAP_REV,CAP_REV,CAPITAL,BKVOL,EBOOK,AUDIO_PH,AUDIO_DL,VIDEO_PH,VIDEO_DL,EC_LO_OT,EC_ST,ELECCOLL,SUBSCRIP,HRS_OPEN,VISITS,REFERENC,REGBOR,TOTCIR,KIDCIRCL,ELMATCIR,PHYSCIR,ELINFO,ELCONT,TOTCOLL,LOANTO,LOANFM,TOTPRO,KIDPRO,YAPRO,TOTATTEN,KIDATTEN,YAATTEN,GPTERMS,PITUSR,WIFISESS,WEBVISIT,YR_SUB,OBEREG,RSTATUS,STATSTRU,STATNAME,STATADDR,CNTYPOP,LOCALE_ADD
TX,TX0019,115,DONNA PUBLIC LIBRARY,301 S MAIN ST,DONNA,78537,HIDALGO,Y,CO2,10/01/2017,09/30/2018,25685,1,0,0,1,1,5.5,6.5,348413,0,0,0,348413,176379,71512,247891,14932,6500,14933,36365,64157,348413,0,0,0,0,0,0,39718,56227,55,12338,1201,62,7,71,78,2,3072,54275,22669,1318,5815,3807,759,5056,4,763,5819,0,3,968,222,245,18434,4759,5887,26,24934,9125,1246,2018,6,1,0,0,0,865939,21
TX,TX0020,116,DUBLIN PUBLIC LIBRARY,206 W BLACKJACK ST,DUBLIN,76446,ERATH,Y,CI1,10/01/2017,09/30/2018,3605,1,0,0,0,1,1.5,2.5,136792,0,0,365,137157,77422,34091,111513,1925,3295,875,6095,19184,136792,0,0,0,0,0,0,16344,13334,949,6846,1926,0,2,71,73,54,2028,14674,1200,5515,30981,8856,3110,27871,2696,5806,33677,8,146,98,27,9,1175,727,99,41,3774,1512,10499,2018,6,1,0,0,0,42446,33
TX,TX0021,117,KILLGORE MEMORIAL LIBRARY,124 S BLISS AVE,DUMAS,79029,MOORE,Y,CO1,10/01/2017,09/30/2018,22097,1,2,0,0,7,0.5,7.5,563565,366,593,13280,577804,296101,136318,432419,42372,45,22048,64465,66681,563565,0,0,0,0,0,0,43764,5455,1984,1328,10948,0,16,71,87,68,5510,55369,13154,3467,54284,28543,10950,43334,0,10950,54284,147,80,830,633,40,7863,5366,351,22,4904,11904,16679,2018,6,1,0,0,0,21485,33
TX,TX0022,118,DUNCANVILLE PUBLIC LIBRARY,201 JAMES COLLINS BLVD,DUNCANVILLE,75116,DALLAS,Y,CI1,10/01/2017,09/30/2018,39487,1,0,0,7,7,7,14,875147,0,0,4196,879343,518017,149117,667134,63098,7715,20051,90864,117149,875147,0,0,0,0,0,0,86627,15589,3690,1177,5958,75,2,71,73,104,2782,165073,8988,31508,116749,59787,8664,108085,3907,12571,120656,185,42,353,241,13,10460,6171,54,22,57073,25115,62030,2018,6,1,0,0,0,2637772,21
TX,TX0023,119,EULA & DAVID WINTERMANN LIBRARY,101 N WALNUT AVE,EAGLE LAKE,77434,COLORADO,Y,CO2,07/01/2017,06/30/2018,5764,1,0,0,0,1,2.6,3.6,12250,0,228,113769,126247,69834,5948,75782,7864,1658,2521,12043,32681,120506,0,0,0,0,0,0,26430,19899,1827,390,620,25,0,71,71,34,2184,13792,5720,4485,12927,4658,320,12607,18,338,12945,47,5,75,11,0,1370,662,0,11,1941,147,2543,2018,6,1,0,0,0,21217,32
TX,TX0024,12,BRAZORIA COUNTY LIBRARY SYSTEM,451 N VELASCO ST STE 250,ANGLETON,77515,BRAZORIA,Y,CO1,10/01/2017,09/30/2018,362457,0,12,0,16,34,72.3,106.3,8109167,0,0,392446,8501613,3950334,1636519,5586853,836882,394983,170137,1402002,1354902,8343757,2275693,0,0,0,2275693,2275692,411131,428333,20462,119980,28790,44722,14,71,85,500,28160,700427,65828,157198,1723896,776659,155588,1568308,5053,160641,1728949,5311,8205,3498,2450,288,73690,65110,3115,195,116847,70000,479638,2018,6,1,0,0,0,370200,23
TX,TX0025,120,EAGLE PASS PUBLIC LIBRARY,589 E MAIN ST,EAGLE PASS,78852,MAVERICK,Y,CO2,10/01/2017,09/30/2018,43499,1,1,0,1.13,6.13,8,14.13,924368,0,0,18625,942993,487028,209910,696938,2211,0,0,2211,271635,970784,30471,0,0,0,30471,30471,29405,9516,1890,1786,1986,247,1,71,72,0,4136,33626,10175,5083,14199,7773,443,13756,80,523,14279,0,0,251,135,37,6151,2723,821,60,32300,40310,0,2018,6,1,0,0,15,58485,33
TX,TX0026,121,CENTENNIAL MEMORIAL LIBRARY,210 S LAMAR ST,EASTLAND,76448,EASTLAND,Y,CI1,01/01/2018,12/31/2018,3934,1,0,0,0,0.63,0.5,1.13,19500,0,0,4368,23868,-9,-9,-9,2664,0,587,3251,-9,35842,0,0,0,0,0,0,15003,0,429,0,279,0,0,0,0,1,1180,4983,1898,3063,6562,1345,0,6562,0,0,6562,0,0,10,10,0,50,50,0,7,1084,0,0,2018,6,1,0,0,0,18322,33
TX,TX0028,123,DUSTIN MICHAEL SEKULA MEMORIAL LIBRARY,1906 S CLOSNER BLVD,EDINBURG,78539,HIDALGO,Y,CO2,10/01/2017,09/30/2018,139370,1,0,0,4,4,28.5,32.5,2092405,0,0,350,2092755,1078112,441109,1519221,69070,15349,13379,97798,240999,1858018,23562,0,0,0,23562,23562,109579,9937,1763,10229,7593,0,6,71,77,289,3483,249707,39063,144823,173891,67272,2613,171278,619,3232,174510,1400,486,776,202,49,39047,8850,1686,90,166410,44322,233941,2018,6,1,0,0,0,865939,13
TX,TX0029,124,JACKSON COUNTY MEMORIAL LIBRARY,411 N WELLS ST STE 121,EDNA,77957,JACKSON,Y,CO1,10/01/2017,09/30/2018,14805,1,0,0,0,1,1.85,2.85,178639,0,0,8664,187303,85476,38316,123792,38778,2211,10794,51783,20264,195839,4881,0,0,8023,12904,12904,23234,12245,1687,2233,1007,62,1,71,72,22,1936,24005,3500,3467,29304,12591,3538,25766,549,4087,29853,97,38,108,104,1,1739,1692,6,12,3980,517,22447,2018,6,1,0,0,0,14874,32
TX,TX0030,125,EL PASO PUBLIC LIBRARY,501 N OREGON ST,EL PASO,79901,EL PASO,Y,CI1,09/01/2017,08/31/2018,683577,1,12,2,37,37,112,149,9440503,0,75889,139921,9656313,5140389,1756655,6897044,941054,430629,213327,1585010,1064333,9546387,1303503,0,0,0,1303503,1390137,644308,38382,29099,4092,64440,393,5,71,76,1351,34605,1666101,459550,186888,2055086,858471,109316,1945770,8880,118196,2063966,418,346,12875,5084,1882,217569,134317,27862,683,623681,443864,702152,2018,6,1,0,0,0,840758,11
TX,TX0031,126,SCHLEICHER COUNTY PUBLIC LIBRARY,201 SW MAIN ST,ELDORADO,76936,SCHLEICHER,Y,CO1,01/01/2018,12/31/2018,3001,1,0,0,0,0.63,0.13,0.76,39625,0,0,14685,54310,-9,-9,-9,7718,1500,1000,10218,-9,43433,0,0,0,0,0,0,14593,4752,419,1621,1791,27,0,71,71,5,1230,7218,13,1014,7455,2336,202,7253,0,202,7455,47,1,18,12,5,403,313,70,6,846,2096,0,2018,6,1,0,0,0,2895,43
TX,TX0032,127,ELECTRA PUBLIC LIBRARY,401 N WAGGONER ST,ELECTRA,76360,WICHITA,Y,CI1,10/01/2017,09/30/2018,2710,1,0,0,0,2,0.1,2.1,92777,1680,118,0,94575,57263,21166,78429,1796,1000,1489,4285,11552,94266,0,0,0,0,0,0,20153,3573,1023,297,5157,0,0,71,71,18,1976,34044,15789,2102,53570,5057,15715,37855,22,15737,53592,12,70,75,41,10,1002,722,40,16,3927,2600,2948,2018,6,1,0,0,0,132064,32
TX,TX0033,128,ELSA PUBLIC LIBRARY,711 N HIDALGO ST,ELSA,78543,HIDALGO,Y,CO2,10/01/2017,09/30/2018,11013,1,0,0,0,1,3.4,4.4,244810,0,0,0,244810,118072,30325,148397,8875,1000,1700,11575,99800,259772,0,0,0,0,0,0,23121,10438,371,10342,512,0,0,71,71,35,2340,19494,6016,10729,8382,5125,100,8282,19,119,8401,659,51,162,95,51,2524,1554,352,34,12670,4130,9000,2018,6,1,0,0,0,865939,21
TX,TX0034,129,RAINS COUNTY PUBLIC LIBRARY,150 DORIS BRIGGS PKWY,EMORY,75440,RAINS,Y,CO1,10/01/2017,09/30/2018,11762,1,0,0,0,1,2.55,3.55,142000,0,0,3000,145000,76114,22135,98249,20679,3300,1200,25179,24752,148180,0,0,0,0,0,0,22225,10533,1350,639,2098,19,4,71,75,12,2036,24652,1140,8849,50897,11259,6728,44169,129,6857,51026,58,0,42,37,1,2431,2341,42,9,3662,4738,0,2018,6,1,0,0,0,12159,43
TX,TX0035,13,ANSON PUBLIC LIBRARY,1137 12TH ST,ANSON,79501,JONES,Y,CI1,01/01/2018,12/31/2018,2310,1,0,0,0,0.73,0,0.73,9000,0,0,1965,10965,-9,-9,-9,3244,0,0,3244,-9,24188,0,0,0,0,0,0,17639,0,13,0,13,0,0,71,71,5,1479,1998,165,3642,1448,387,0,1448,0,0,1448,0,0,12,10,0,253,178,0,5,1500,0,0,2018,6,1,0,0,0,19817,42
TX,TX0036,130,ENNIS PUBLIC LIBRARY,501 W ENNIS AVE,ENNIS,75119,ELLIS,Y,CI1,10/01/2017,09/30/2018,19261,1,0,0,2,4,1.55,5.55,455662,0,1036,8461,465159,260248,106889,367137,27835,3599,5701,37135,60259,464531,0,0,0,0,0,0,28665,20309,1105,4317,1461,141,1,71,72,51,2239,61906,8720,14184,67366,32574,3410,63956,334,3744,67700,138,841,547,360,18,10642,9640,308,15,10544,3380,25353,2018,6,1,0,0,0,179436,32
TX,TX0037,131,EULESS PUBLIC LIBRARY,201 N ECTOR DR,EULESS,76039,TARRANT,Y,CI1,10/01/2017,09/30/2018,55174,1,0,0,5,5,18.5,23.5,1773194,0,72598,5969,1851761,1127117,390827,1517944,113814,100509,21025,235348,92500,1845792,21890,0,0,0,21890,22000,60844,113117,5078,1504,8791,0,9,71,80,156,2940,230386,47659,38234,444580,203243,38371,406209,10037,48408,454617,115,317,1085,702,84,28111,20716,1949,45,59944,263954,85469,2018,6,1,0,0,0,2084931,21
TX,TX0039,133,FAIRFIELD LIBRARY,350 W MAIN ST,FAIRFIELD,75840,FREESTONE,Y,CO2,01/01/2018,12/31/2018,8914,1,0,0,0,0.8,1.25,2.05,55702,0,0,15731,71433,49068,650,49718,4999,1500,0,6499,27957,84174,0,0,0,0,0,8220,20579,12150,425,2961,537,89,0,71,71,14,1624,25134,2130,2444,14452,6435,2153,12299,187,2340,14639,23,20,125,90,0,2962,2776,0,25,4224,0,0,2018,6,1,0,0,0,19808,33
TX,TX0040,134,ED RACHAL MEMORIAL LIBRARY,203 S CALIXTO MORA AVE,FALFURRIAS,78355,BROOKS,Y,CO1,10/01/2017,09/30/2018,7235,1,0,0,0,1,0.35,1.35,59099,0,0,2928,62027,-9,-9,-9,2714,0,0,2714,-9,59099,0,0,0,0,0,0,39224,0,0,0,0,0,0,0,0,28,2080,14693,13828,8012,9795,521,0,9795,0,0,9795,0,0,42,16,1,1272,607,88,8,9984,476,0,2018,6,1,0,0,0,7114,33
TX,TX0041,135,FARMERS BRANCH MANSKE PUBLIC LIBRARY,13613 WEBB CHAPEL RD,FARMERS BRANCH,75234,DALLAS,Y,CI1,10/01/2017,09/30/2018,37088,1,0,0,3,3,12.5,15.5,1812345,0,0,59396,1871741,479360,172570,651930,98815,79902,40075,218792,1001028,1871750,0,0,0,0,0,0,143854,318708,7527,79240,10814,14998,12,71,83,128,3792,141364,28449,39551,205894,93055,15076,190818,2330,17406,208224,912,82,506,192,8,20313,13652,177,39,28227,0,0,2018,6,1,0,0,0,2637772,21
TX,TX0042,136,CHARLES J RIKE MEMORIAL LIBRARY,203 ORANGE AVE,FARMERSVILLE,75442,COLLIN,Y,CO2,10/01/2017,09/30/2018,3928,1,0,0,0,1,1.5,2.5,173756,0,0,244,174000,77900,39039,116939,4918,0,5379,10297,46517,173753,0,0,0,0,0,0,20430,0,1518,0,2968,0,0,71,71,9,1352,12351,4638,5508,18811,2744,0,18811,35,35,18846,4,16,11,11,0,413,413,0,8,1641,459,0,2018,6,1,0,0,0,1005146,31
TX,TX0043,137,FERRIS PUBLIC LIBRARY,301 E 10TH ST,FERRIS,75125,ELLIS,Y,CI1,10/01/2017,09/30/2018,2622,1,0,0,0,1,1.48,2.48,183286,0,0,0,183286,91021,25566,116587,7536,1500,2753,11789,54910,183286,0,0,0,0,0,0,19628,19774,368,3539,2089,162,1,71,72,37,1924,20519,1789,2140,22009,10989,1628,20381,96,1724,22105,0,0,153,77,44,3859,3140,406,23,9045,0,0,2018,6,1,0,0,0,179436,21
TX,TX0044,138,FLORENCE PUBLIC LIBRARY,207 E MAIN ST,FLORENCE,76527,WILLIAMSON,Y,CI1,10/01/2017,09/30/2018,1262,1,0,0,0,0.38,0,0.38,17624,0,0,15548,33172,-9,-9,-9,1706,0,0,1706,-9,31480,0,0,0,16000,16000,16000,10882,0,13,0,0,0,0,0,0,0,1683,4928,1275,2494,1353,275,0,1353,0,0,1353,1,0,161,9,2,1367,483,45,6,1275,357,0,2018,6,1,0,0,0,566719,42
TX,TX0045,139,WILSON COUNTY PUBLIC LIBRARIES,1103 4TH ST,FLORESVILLE,78114,WILSON,Y,CO1,10/01/2017,09/30/2018,49304,1,3,0,2,6,2.1,8.1,345788,0,1791,31743,379322,209038,84034,293072,40712,16632,11252,68596,46312,407980,0,0,0,0,0,0,55867,7407,3527,1797,5557,0,2,71,73,40,6104,153480,7100,24291,157783,51318,34704,123079,353,35057,158136,389,1097,172,140,16,4763,4393,282,35,11035,26796,142168,2018,6,1,0,0,0,50224,32
TX,TX0046,14,ED & HAZEL RICHMOND PUBLIC LIBRARY,110 N LAMONT ST,ARANSAS PASS,78336,SAN PATRICIO,Y,CO2,10/01/2017,09/30/2018,11872,1,0,0,0,1,2,3,180362,0,5000,5869,191231,98574,34888,133462,10542,3000,226,13768,10429,157659,0,0,0,0,0,0,22272,19460,464,2258,881,105,0,71,71,9,2036,19592,11930,7594,13737,2083,1314,12423,108,1422,13845,0,0,197,111,1,4732,4001,4,19,6467,2105,0,2018,6,1,0,0,0,66893,31
TX,TX0047,140,FLOYD COUNTY LIBRARY,111 S WALL ST,FLOYDADA,79235,FLOYD,Y,CO1,10/01/2017,09/30/2018,5855,1,1,0,0,1,0.8,1.8,93439,0,0,546,93985,-9,-9,-9,14604,0,0,14604,-9,93439,6116,0,0,0,6116,6116,23863,0,112,0,455,0,0,71,71,11,2908,10000,3000,2425,10648,2392,0,10648,124,124,10772,4,2,4,4,0,46,46,0,5,3528,0,0,2018,6,1,0,0,0,5837,32
TX,TX0048,141,JEFF DAVIS COUNTY LIBRARY,100 MEMORIAL SQUARE,FORT DAVIS,79734,JEFF DAVIS,Y,CO1,01/01/2018,12/31/2018,2280,1,0,0,0,1,1.1,2.1,96659,0,1002,0,97661,40086,17255,57341,19417,0,5766,25183,14290,96814,0,0,0,0,0,0,14937,0,1269,0,3512,0,0,0,0,24,2080,11790,1820,596,31190,8061,0,31190,0,0,31190,183,247,136,51,1,2337,804,5,8,3141,0,1344,2018,6,1,0,0,0,2252,43
TX,TX0049,142,FORT STOCKTON PUBLIC LIBRARY,500 N WATER ST,FORT STOCKTON,79735,PECOS,Y,CO2,01/01/2018,12/31/2018,12246,1,0,0,0,1,5.6,6.6,368065,0,957,8166,377188,232031,100000,332031,20662,500,447,21609,14425,368065,0,0,0,0,0,0,57764,30,1896,0,3067,0,1,71,72,71,2628,55881,19879,9647,43599,19356,60,43539,192,252,43791,82,81,94,40,16,2497,1062,455,12,20506,2988,25892,2018,6,1,0,0,0,15673,33
TX,TX0050,143,FORT WORTH PUBLIC LIBRARY,500 W 3RD ST,FORT WORTH,76102,TARRANT,Y,CI1,10/01/2017,09/30/2018,874168,1,15,0,48,48,154.6,202.6,21028596,0,0,75988,21104584,9286090,4257299,13543389,1225288,1085769,580221,2891278,3862365,20297032,842000,0,0,0,842000,3292774,794093,48840,86250,21567,157659,2164,19,71,90,1279,33648,1256947,817015,530720,3965858,1592689,560055,3405803,20572,580627,3986430,182279,108792,1046,694,19,19254,11836,80,445,177881,0,583104,2018,6,1,0,14,0,2084931,11
TX,TX0052,145,PIONEER MEMORIAL LIBRARY,115 W MAIN ST,FREDERICKSBURG,78624,GILLESPIE,Y,CO1,10/01/2017,09/30/2018,26044,1,0,0,1,1,4,5,324637,0,0,0,324637,191435,94591,286026,14992,5634,3096,23722,14889,324637,0,0,0,0,0,0,38982,502,1157,7229,1399,0,0,71,71,59,2300,49335,9879,6637,50103,15158,1029,49074,4342,5371,54445,14,502,106,106,0,2837,2837,0,9,5962,3082,0,2018,6,1,0,0,0,26804,33
TX,TX0053,146,FRIENDSWOOD PUBLIC LIBRARY,416 S FRIENDSWOOD DR,FRIENDSWOOD,77546,GALVESTON,Y,CO2,10/01/2017,09/30/2018,44376,1,0,0,5,5,9.65,14.65,1255330,0,0,46711,1302041,721032,302751,1023783,102264,40635,20733,163632,114626,1302041,0,0,0,0,0,13515,87404,50988,6634,19901,7419,67,12,71,83,64,3199,186169,43820,53528,346203,127823,55561,290642,10213,65774,356416,659,1618,880,421,137,33806,28255,2048,32,21077,101161,147973,2018,6,1,0,0,0,337890,21
TX,TX0054,147,FRIONA PUBLIC LIBRARY,109 W 7TH ST,FRIONA,79035,PARMER,Y,CI1,10/01/2017,09/30/2018,3910,1,0,0,0,2,0.5,2.5,150391,0,0,0,150391,74462,28290,102752,13218,3000,899,17117,30447,150316,0,0,0,0,0,0,31702,5455,621,1328,1094,0,18,71,89,52,2340,11533,263,3030,13644,7630,448,13196,57,505,13701,74,122,41,22,0,1268,481,0,13,14668,31,41341,2018,6,1,0,0,0,9864,33
TX,TX0055,148,COOKE COUNTY LIBRARY,200 S WEAVER ST,GAINESVILLE,76240,COOKE,Y,CO2,10/01/2017,09/30/2018,36757,1,0,0,1,5,2.75,7.75,444455,0,587,21671,466713,232888,93290,326178,42600,8058,25000,75658,44000,445836,0,0,0,0,0,0,47669,1476,2399,9132,3789,11,57,71,128,35,2501,74670,18730,9750,86116,32091,5172,80944,1212,6384,87328,80,735,252,183,32,9166,7857,339,26,9591,14190,40134,2018,6,1,0,0,0,40574,32
TX,TX0056,149,ROSENBERG LIBRARY,2310 SEALY ST,GALVESTON,77550,GALVESTON,Y,CO2,10/01/2017,09/30/2018,58570,1,0,0,9.5,14,25,39,3418905,0,2678,1079591,4501174,1768947,516795,2285742,185005,106573,69115,360693,1851930,4498365,0,0,0,490008,490008,456148,108997,48648,6012,55865,12492,13441,35,71,106,278,3432,268372,41585,18969,303481,110848,52637,250844,3857643,3910280,4161124,818,1074,1069,619,86,40348,32792,573,82,55355,57092,280423,2018,6,1,0,0,0,337890,31
TX,TX0057,15,ARCHER PUBLIC LIBRARY,105 N CENTER,ARCHER CITY,76351,ARCHER,Y,CO1,10/01/2017,09/30/2018,4442,1,0,0,0,1,0.13,1.13,59065,0,0,9394,68459,-9,-9,-9,5732,0,1583,7315,-9,75573,0,0,0,0,0,0,25954,0,776,0,3099,0,0,71,71,4,1848,15394,1452,2774,14814,7382,0,14814,215,215,15029,81,67,25,11,2,999,795,60,6,2219,235,0,2018,6,1,0,0,0,8786,42
TX,TX0058,150,NICHOLSON MEMORIAL LIBRARY SYSTEM,625 AUSTIN ST,GARLAND,75040,DALLAS,Y,CI1,10/01/2017,09/30/2018,238002,1,3,0,31,32.43,35,67.43,5732535,0,0,378,5732913,3302759,1088071,4390830,652180,382153,105264,1139597,202108,5732535,2737422,0,0,0,2737422,2737422,251054,69058,7448,18967,30495,303,20,71,91,507,9422,490002,82556,155723,1102390,511830,222356,880034,35119,257475,1137509,902,2104,482,433,3,17073,15362,51,220,124690,109572,450466,2018,6,1,0,0,0,2637772,21
TX,TX0060,152,GATESVILLE PUBLIC LIBRARY,111 N 8TH ST,GATESVILLE,76528,CORYELL,Y,CO1,10/01/2017,09/30/2018,4272,1,0,0,0,1,4,5,253660,0,0,0,253660,135280,41650,176930,11205,9840,4955,26000,50730,253660,0,0,0,0,0,0,41525,14832,4360,3434,2530,138,6,71,77,14,3120,54990,7500,7645,63064,17260,8136,54928,1959,10095,65023,591,554,323,255,18,6968,6450,158,30,9000,25000,12236,2018,6,1,0,0,0,74808,32
TX,TX0061,153,LIVE OAK COUNTY LIBRARY,402 HOUSTON ST,GEORGE WEST,78022,LIVE OAK,Y,CO1,01/01/2018,12/31/2018,11105,1,1,0,0,1.6,2.13,3.73,152389,0,0,5277,157666,72482,24721,97203,5648,0,280,5928,25776,128907,0,0,0,0,0,0,34137,13609,1049,1821,2413,48,0,71,71,34,3248,20482,7639,5866,8979,2088,480,8499,196,676,9175,0,0,25,11,2,650,510,20,15,3951,1412,0,2018,6,1,0,0,0,12166,43
TX,TX0062,154,GEORGETOWN PUBLIC LIBRARY,402 W 8TH ST,GEORGETOWN,78626,WILLIAMSON,Y,CI1,10/01/2017,09/30/2018,70685,1,0,1,11,11,14.38,25.38,2574935,0,70554,260131,2905620,1154882,432306,1587188,133950,14708,44277,192935,874192,2654315,0,0,0,0,0,0,84159,14263,8271,3227,9027,0,11,71,82,148,5125,381859,152744,36232,546692,233026,46604,500088,7347,53951,554039,266,486,696,446,54,21784,15633,1092,35,66361,0,0,2018,6,1,0,0,0,566719,13
TX,TX0063,155,GIDDINGS PUBLIC LIBRARY,276 N ORANGE ST,GIDDINGS,78942,LEE,Y,CI1,10/01/2017,09/30/2018,5106,1,0,0,0,1,4.38,5.38,302552,0,0,30141,332693,152250,71364,223614,9304,1782,2732,13818,83560,320992,28492,0,0,0,28492,28492,36407,0,1181,0,824,0,0,71,71,35,2109,31880,1893,4678,29780,13087,0,29780,103,103,29883,7,31,394,122,26,8237,4062,1315,25,2803,4112,0,2018,6,1,0,0,0,17144,33
TX,TX0064,156,UPSHUR COUNTY LIBRARY,702 W TYLER ST,GILMER,75644,UPSHUR,Y,CO2,10/01/2017,09/30/2018,36354,1,0,0,1,1,3,4,249670,0,0,14073,263743,109112,45791,154903,27229,7716,0,34945,27199,217047,0,0,0,0,0,0,64802,306613,1020,311137,2317,14939,1,71,72,56,2440,61978,34457,5261,48261,16375,4483,43778,7838,12321,56099,0,0,130,107,22,3460,3088,358,20,12474,6721,20160,2018,6,1,0,0,0,41260,31
TX,TX0065,157,LEE PUBLIC LIBRARY,312 W PACIFIC AVE,GLADEWATER,75647,GREGG,Y,CO2,10/01/2017,09/30/2018,9630,1,0,0,0,1,0.75,1.75,101190,0,0,11783,112973,-9,-9,-9,5546,0,723,6269,-9,91178,0,0,0,0,0,0,32766,0,542,0,1579,0,0,71,71,17,1500,21830,9912,5963,8750,2763,0,8750,1,1,8751,0,0,75,70,0,1946,1553,0,12,4859,2340,0,2018,6,1,0,0,0,123707,23
TX,TX0066,158,SOMERVELL COUNTY LIBRARY,108 ALLEN DR,GLEN ROSE,76043,SOMERVELL,N,CO1,10/01/2017,09/30/2018,8694,1,0,0,0,1.19,1.94,3.13,281467,0,0,4544,286011,123469,38086,161555,15124,0,1950,17074,29523,208152,0,0,0,0,0,34227,48558,0,843,0,1069,0,4,67,71,48,1984,24838,5279,11645,31961,11062,0,31961,106,106,32067,405,0,196,5,0,411,330,0,8,8615,898,-1,2018,6,4,0,0,0,9016,42
TX,TX0068,16,ARLINGTON PUBLIC LIBRARY SYSTEM,101 W ABRAM ST,ARLINGTON,76010,TARRANT,Y,CI1,10/01/2017,09/30/2018,396394,1,6,0,23,28,54.43,82.43,8441680,25527,212070,232052,8911329,4073304,1351935,5425239,452418,228724,74162,755304,2744944,8925487,19508065,0,0,1273200,20781265,1153339,430744,35278,33934,17911,37768,41,12,71,83,947,19926,949552,345241,160233,1976944,829136,229135,1747809,10446,239581,1987390,38732,32133,3019,1205,184,55075,33162,1611,284,220453,0,697530,2018,6,1,0,0,0,2084931,11
TX,TX0069,160,LIBRARY OF GRAHAM,910 CHERRY ST,GRAHAM,76450,YOUNG,Y,CI1,10/01/2017,09/30/2018,8685,1,0,0,0,2,2,4,279709,0,0,61803,341512,121707,44129,165836,22522,3999,2991,29512,84361,279709,0,0,0,0,0,0,59863,10601,2305,5175,2626,0,2,71,73,86,1929,42563,2401,7538,66275,15469,15259,51016,284,15543,66559,67,192,48,42,2,4218,3535,21,20,11430,2421,13276,2018,6,1,0,0,0,18045,33
TX,TX0070,161,HOOD COUNTY PUBLIC LIBRARY,222 N TRAVIS ST,GRANBURY,76048,HOOD,Y,CO1,10/01/2017,09/30/2018,58273,1,0,0,2,6,2.88,8.88,568189,0,0,21049,589238,281149,97988,379137,34278,40211,5560,80049,109003,568189,0,0,0,0,0,0,49550,1477,1973,767,9487,27,6,71,77,33,2377,81322,6749,21434,138192,42462,10014,128178,2732,12746,140924,62,64,222,106,13,5340,4847,269,16,7853,0,0,2018,6,1,0,0,0,60537,32
TX,TX0071,162,GRAND PRAIRIE PUBLIC LIBRARY SYSTEM,901 CONOVER DR,GRAND PRAIRIE,75051,DALLAS,Y,CI1,10/01/2017,09/30/2018,193837,1,2,0,8,15,20.5,35.5,2695749,0,0,13134,2708883,1459742,595152,2054894,209697,99463,39089,348249,305740,2708883,3930516,0,0,0,3930516,3930516,113631,28053,4426,43060,10281,7546,5,71,76,108,7909,488526,8824,88769,342828,187324,50831,291997,2887,53718,345715,238,528,1870,985,382,68788,48197,7400,45,96783,0,512302,2018,6,1,0,0,0,2637772,21
TX,TX0072,163,GRAND SALINE PUBLIC LIBRARY,201 E PACIFIC ST,GRAND SALINE,75140,VAN ZANDT,Y,CO2,10/01/2017,09/30/2018,7057,1,0,0,0,0.9,0,0.9,53213,0,0,14492,67705,-9,-9,-9,9549,1240,729,11518,-9,72227,0,0,0,0,0,0,11040,2128,501,554,666,20,0,71,71,5,1584,10662,1457,1108,13948,3386,1462,12486,28,1490,13976,0,0,142,51,19,3258,1994,190,7,4147,6871,0,2018,6,1,0,0,0,56019,32
TX,TX0073,164,GRAPEVINE PUBLIC LIBRARY,1201 MUNICIPAL WAY,GRAPEVINE,76051,TARRANT,Y,CI1,10/01/2017,09/30/2018,53982,1,0,0,9.18,10.18,15,25.18,1845969,0,0,0,1845969,1168523,214719,1383242,158428,116651,38574,313653,157689,1854584,0,0,0,0,0,0,141830,57793,17929,13411,13762,0,37,71,108,93,3195,140223,9733,21913,342303,165683,40110,302193,15078,55188,357381,203,229,819,496,228,19645,15027,1926,36,18227,0,28365,2018,6,1,0,0,0,2084931,13
TX,TX0074,165,W WALWORTH HARRISON PUBLIC LIBRARY,1 LOU FINNEY BLVD,GREENVILLE,75401,HUNT,Y,CI1,10/01/2017,09/30/2018,27443,1,0,0,2,3,5.55,8.55,536888,0,0,35893,572781,307700,100174,407874,35657,3598,2242,41497,61497,510868,0,0,0,0,0,0,68938,25650,1886,4283,2078,0,1,71,72,43,2616,88496,16852,4679,82829,41992,8126,74703,3500,11626,86329,0,268,220,163,1,7595,5880,0,20,19765,0,0,2018,6,1,0,0,0,96493,32
TX,TX0075,167,GROESBECK PUBLIC LIBRARY,601 W YEAGUA ST,GROESBECK,76642,LIMESTONE,Y,CO2,10/01/2017,09/30/2018,8673,1,0,0,0,0.88,1.25,2.13,114209,0,0,6361,120570,61554,17226,78780,5807,3000,0,8807,32984,120571,15865,0,0,0,15865,15865,24409,12113,394,2941,1527,165,5,71,76,27,1482,11106,5523,1599,10946,4321,1225,9721,127,1352,11073,39,7,149,126,1,2805,2562,10,17,3185,2052,4319,2018,6,1,0,0,0,23519,32
